game_id,game_date,home_team,away_team,home_score,away_score,spread_open,total_open
379323,2024-01-27,Incarnate Word,Houston Christian,79,75,,
379328,2024-01-27,George Washington,La Salle,70,80,,
379341,2024-01-27,Arkansas,Kentucky,57,63,,
379344,2024-01-27,Vanderbilt,Tennessee,62,75,,
356966,2024-01-27,Middle Tenn. St.,Florida International,79,61,,
379262,2024-01-27,Penn State,Minnesota,74,83,,
379345,2024-01-27,Prairie View A&M,Alabama State,67,74,,
379346,2024-01-27,Southern Univ.,Arkansas-Pine Bluff,80,66,,
379258,2024-01-28,Old Dominion,Georgia Southern,70,76,,
379269,2024-01-28,NC Greensboro,Mercer,64,70,,
379320,2024-01-28,Lamar,SE Louisiana,74,64,,
379332,2024-01-28,Fresno State,Air Force,84,70,,
379347,2024-01-28,Syracuse,NC State,77,65,,
379348,2024-01-28,UMBC Retrievers,NJIT,74,75,,
379350,2024-01-28,Creighton,DePaul,85,62,,
379351,2024-01-28,Cincinnati,UCF Knights,68,57,,
380506,2024-01-28,Oregon State,Arizona State,84,71,,
356962,2024-01-28,North Alabama,Queens Royals,90,84,,
356964,2024-01-28,Portland State,Montana State,94,91,,
356970,2024-01-28,Florida Gulf Coast,Austin Peay,73,67,,
379257,2024-01-28,Rice,Tulsa,83,85,,
379260,2024-01-28,Portland,San Francisco,64,76,,
379261,2024-01-28,Pepperdine,San Diego Toreros,67,69,,
379264,2024-01-28,Oral Roberts,South Dakota St.,87,82,,
379290,2024-01-28,St. Thomas (Minn.),North Dakota,64,74,,
379293,2024-01-28,St. Louis Billikens,UMass,73,84,,
379315,2024-01-28,Davidson,VCU Rams,58,63,,
379352,2024-01-28,Alabama,LSU,109,88,,
379353,2024-01-28,UMKC,South Dakota Coyotes,81,57,,
380503,2024-01-28,USC,UCLA,50,65,,
379266,2024-01-28,Northwestern,Ohio State,83,58,,
379354,2024-01-28,Texas A&M,Ole Miss,68,71,,
379355,2024-01-28,San Jose State,UNLV,65,77,,
356955,2024-01-28,Sacramento State,Montana,67,70,,
356973,2024-01-28,CS Fullerton,CSU Bakersfield,68,50,,
356978,2024-01-28,Weber State,Idaho State,64,74,,
356961,2024-01-28,UC Irvine,CS Northridge,77,72,,
379263,2024-01-28,Pacific,Gonzaga,73,82,,
379292,2024-01-28,St. Marys (CA),Loyola Marymount,70,65,,
380502,2024-01-28,Washington,Utah Utes,98,73,,
356965,2024-01-28,Hawaii,Cal Poly,83,73,,
379356,2024-01-28,IUPUI,Wright State,76,83,,
379357,2024-01-28,UConn,Xavier,99,56,,
379319,2024-01-28,Louisiana Lafayette,Texas State,66,46,,
379358,2024-01-28,Canisius,Marist,71,80,,
379362,2024-01-28,Rutgers,Purdue,60,68,,
379366,2024-01-28,Florida Atlantic,North Texas,66,63,,
379367,2024-01-28,Cleveland State,Robert Morris,66,64,,
379360,2024-01-28,Youngstown State,Northern Kentucky,82,52,,
379359,2024-01-28,Siena,St. Peters,52,63,,
379364,2024-01-28,Fairfield,Quinnipiac,64,66,,
379361,2024-01-28,Wichita State,SMU Mustangs,77,72,,
379363,2024-01-28,UAB,Memphis,97,88,,
379369,2024-01-29,New Mexico,Nevada,89,55,,
379370,2024-01-30,Holy Cross,Boston University,65,63,,
379375,2024-01-30,Virginia Tech,Duke,67,77,,
379376,2024-01-30,Delaware State,N. Carolina Central,66,69,,
379377,2024-01-30,Norfolk State,Morgan State,83,73,,
379378,2024-01-30,Coppin State,Howard,66,81,,
379371,2024-01-30,Houston Christian,SE Louisiana,58,80,,
379372,2024-01-30,Lamar,New Orleans,98,73,,
379373,2024-01-30,McNeese State,Northwestern St.,89,65,,
379379,2024-01-30,Florida A&M,Jackson State,88,86,,
379380,2024-01-30,Md.-East. Shore,South Carolina St,53,63,,
379381,2024-01-30,TX A&M Commerce,Texas A&M-CC,54,69,,
379374,2024-01-30,Grambling St.,Arkansas-Pine Bluff,70,86,,
379383,2024-01-30,Southern Univ.,Miss. Valley St.,78,54,,
379411,2024-01-30,Texas Southern,Alabama State,56,55,,
379382,2024-01-30,Prairie View A&M,Alabama A&M,87,76,,
356979,2024-01-30,Bethune-Cookman,Alcorn State,67,70,,
379400,2024-01-30,Tennessee,South Carolina,59,63,,
379388,2024-01-31,Toledo,Western Michigan,88,63,,
379389,2024-01-31,St. Bonaventure,VCU Rams,67,62,,
379391,2024-01-31,Ohio State,Illinois,75,87,,
379394,2024-01-31,Eastern Michigan,Akron,46,77,,
379395,2024-01-31,Dayton,George Washington,83,61,,
379399,2024-01-31,Indiana,Iowa,74,68,,
379401,2024-01-31,Ohio,Buffalo,91,70,,
379402,2024-01-31,Villanova,Marquette,80,85,,
379403,2024-01-31,TCU,Texas Tech,85,78,,
379404,2024-01-31,Boston College,Syracuse,80,75,,
379405,2024-01-31,Kent State,Miami (Ohio),67,71,,
379406,2024-01-31,Georgia Tech,North Carolina,74,73,,
379407,2024-01-31,Ball State,Bowling Green,72,81,,
379390,2024-01-31,Murray State,Illinois State,59,61,,
379392,2024-01-31,Loyola Chicago,St. Louis Billikens,77,62,,
379408,2024-01-31,Kansas State,Oklahoma,53,73,,
379409,2024-01-31,Lindenwood,Southeast Missouri State,58,54,,
379410,2024-01-31,Ole Miss,Mississippi St.,86,82,,
379385,2024-01-31,Michigan State,Michigan,81,62,,
379386,2024-01-31,Utah State,San Jose State,82,61,,
379396,2024-01-31,Colorado State,San Diego State,79,71,,
379398,2024-01-31,Air Force,Wyoming,72,83,,
379412,2024-01-31,NC State,Miami (FL),74,68,,
379413,2024-01-31,Kansas,Oklahoma State,83,54,,
379414,2024-01-31,DePaul,Seton Hall,39,72,,
379415,2024-01-31,Clemson,Louisville,70,64,,
379387,2024-01-31,UNLV,Fresno State,78,69,,
379393,2024-01-31,Gonzaga,Loyola Marymount,92,58,,
379416,2024-01-31,VMI,NC Greensboro,79,85,,
379445,2024-01-31,Xavier,St. John's (N.Y.),88,77,,
379446,2024-01-31,Georgia,Alabama,76,85,,
379417,2024-02-01,Tulsa,Wichita State,79,68,,
379421,2024-02-01,Saint Josephs Hawks,George Mason,75,73,,
379423,2024-02-01,Rhode Island,La Salle,71,69,,
379424,2024-02-01,Radford,Charleston Southern,60,63,,
379426,2024-02-01,Presbyterian,USC Upstate,80,73,,
379428,2024-02-01,Mercer,East Tennessee St,49,54,,
379431,2024-02-01,Lafayette,American University,66,69,,
379435,2024-02-01,East Carolina,South Florida,60,71,,
379436,2024-02-01,Duquesne,Chicago State,65,60,,
379438,2024-02-01,Colgate,Army,74,55,,
379440,2024-02-01,Bucknell,Loyola Maryland,67,52,,
379444,2024-02-01,Western Carolina,Chattanooga Mocs,85,91,,
379447,2024-02-01,West Virginia,Cincinnati,69,65,,
379448,2024-02-01,Gardner Webb,UNC Asheville,80,73,,
379449,2024-02-01,Lehigh,Navy,77,65,,
379450,2024-02-01,Pittsburgh,Wake Forest,77,72,,
379451,2024-02-01,UCF Knights,Baylor,69,77,,
379452,2024-02-01,Virginia,Notre Dame,65,53,,
379453,2024-02-01,Fordham,Richmond Spiders,69,83,,
356980,2024-02-01,Jacksonville Dolphins,Austin Peay,63,43,,
356981,2024-02-01,North Florida,Lipscomb,85,76,,
379420,2024-02-01,Samford,Wofford,81,79,,
379442,2024-02-01,Belmont,Indiana State,72,78,,
379429,2024-02-01,Memphis,Rice,71,74,,
379430,2024-02-01,Louisiana Lafayette,Louisiana Monroe,80,72,,
379434,2024-02-01,Evansville,Illinois (Chi.),77,60,,
379437,2024-02-01,Drake,Valparaiso,81,70,,
379441,2024-02-01,Bradley,Northern Iowa,85,69,,
378816,2024-02-01,TX A&M Commerce,Incarnate Word,71,66,,
379422,2024-02-01,Rutgers,Penn State,46,61,,
379443,2024-02-01,Arkansas State,Southern Miss,78,71,,
379454,2024-02-01,Missouri,Arkansas,84,91,,
379455,2024-02-01,UConn,Providence,74,65,,
379456,2024-02-01,Auburn,Vanderbilt,81,54,,
379457,2024-02-01,New Mexico,Boise State,78,86,,
379418,2024-02-01,St. Marys (CA),Santa Clara,82,77,,
379458,2024-02-01,Wisc. Green Bay,IUPUI,79,56,,
379485,2024-02-01,Binghamton,NJIT,75,66,,
379468,2024-02-01,UMass Lowell,Maine Black Bears,76,62,,
379433,2024-02-02,High Point,Longwood,93,76,,
379459,2024-02-02,SMU Mustangs,Tulane,80,76,,
379461,2024-02-02,Sacred Heart,Stonehill,77,72,,
379463,2024-02-02,Oakland,Robert Morris,87,72,,
379464,2024-02-02,Wagner,Le Moyne,80,57,,
379467,2024-02-02,Towson,Northeastern,83,76,,
379471,2024-02-02,N. Carolina A&T,Hampton,59,58,,
379472,2024-02-02,Georgia State,Appalachian State,71,81,,
379473,2024-02-02,Central Connecticut State,St. Francis (PA),63,62,,
379474,2024-02-02,Charleston,NC Wilmington,74,80,,
379475,2024-02-02,Detroit,Cleveland State,65,77,,
379477,2024-02-02,Georgia Southern,Troy,63,84,,
379478,2024-02-02,Elon,Campbell,67,69,,
379479,2024-02-02,Hofstra,Stony Brook,72,71,,
379480,2024-02-02,IPFW,Wisc. Milwaukee,65,68,,
379482,2024-02-02,Monmouth,Drexel,67,62,,
379483,2024-02-02,Marshall,Old Dominion,76,83,,
379486,2024-02-02,Bryant University,UMBC Retrievers,99,95,,
379487,2024-02-02,Fairleigh Dickinson,LIU Sharks,82,75,,
379488,2024-02-02,James Madison,Coastal Carolina,105,67,,
379489,2024-02-02,Vermont,Albany Great Danes,81,59,,
379490,2024-02-02,William & Mary,Delaware,53,81,,
356998,2024-02-02,Florida International,Louisiana Tech,53,93,,
356991,2024-02-02,Stephen F. Austin,Utah Valley State,77,72,,
356982,2024-02-02,Northern Arizona,Weber State,70,72,,
356989,2024-02-02,Queens Royals,Eastern Kentucky,94,76,,
379465,2024-02-02,Tennessee State,Morehead State,49,68,,
379466,2024-02-02,Texas State,South Alabama,74,66,,
379469,2024-02-02,UMKC,Denver,85,71,,
379476,2024-02-02,Nebraska O.,St. Thomas (Minn.),69,65,,
379491,2024-02-02,South Dakota Coyotes,North Dakota,81,95,,
379484,2024-02-02,Lindenwood,Western Illinois,71,79,,
379493,2024-02-02,Tennessee Tech,Southern Indiana,71,74,,
379494,2024-02-02,Siu Edwardsville,UALR,68,66,,
379495,2024-02-02,Eastern Illinois,UT Martin,59,76,,
380507,2024-02-02,Arizona,California,91,65,,
356988,2024-02-02,Southern Utah,UT Arlington,68,76,,
357002,2024-02-02,Central Arkansas,Florida Gulf Coast,59,82,,
379496,2024-02-02,North Alabama,Stetson,79,72,,
379470,2024-02-02,Wright State,Youngstown State,77,88,,
380508,2024-02-02,Arizona State,Stanford,62,71,,
356983,2024-02-02,Western Kentucky,Sam Houston St.,77,79,,
356984,2024-02-02,UTEP,Jacksonville State,79,71,,
356985,2024-02-02,Utah Tech,UTRGV,81,64,,
356993,2024-02-02,Montana State,East. Washington,70,60,,
356994,2024-02-02,Montana,Idaho,73,70,,
356987,2024-02-02,UC San Diego,CS Northridge,83,62,,
357000,2024-02-02,CS Fullerton,Hawaii,68,76,,
357001,2024-02-02,Cal Poly,UC Irvine,59,73,,
379462,2024-02-02,Pacific,Portland,60,65,,
380509,2024-02-02,UCLA,Oregon State,71,63,,
380510,2024-02-02,USC,Oregon,69,78,,
379460,2024-02-02,San Francisco,San Diego Toreros,95,79,,
356986,2024-02-02,UC Santa Barbara,UC Davis,69,79,,
380522,2024-02-02,Buffalo,Kent State,52,83,,
379497,2024-02-03,Manhattan,Quinnipiac,71,77,,
379498,2024-02-03,Marist,Mount St. Mary's,58,76,,
379500,2024-02-03,Iowa,Ohio State,79,77,,
379501,2024-02-03,Iona,Fairfield,91,82,,
379502,2024-02-03,Dayton,St. Bonaventure,76,71,,
379503,2024-02-03,Dartmouth,Cornell,53,56,,
379504,2024-02-03,Brown,Penn,70,61,,
379505,2024-02-03,Harvard,Columbia,62,59,,
379506,2024-02-03,Rider,Siena,91,50,,
379507,2024-02-03,Yale,Princeton,70,64,,
379508,2024-02-03,Creighton,Butler,98,99,,
379586,2024-02-03,Akron,Toledo,77,70,,
379509,2024-02-03,Nevada,San Jose State,90,60,,
379510,2024-02-03,LSU,Arkansas,95,74,,
379511,2024-02-03,Miami (FL),Virginia Tech,82,74,,
379512,2024-02-03,St. John's (N.Y.),UConn,64,77,,
379559,2024-02-03,UMass,George Mason,66,65,,
379573,2024-02-03,Colgate,Navy,88,64,,
379595,2024-02-03,La Salle,Saint Josephs Hawks,82,88,,
379600,2024-02-03,Indiana,Penn State,71,85,,
379513,2024-02-03,Rhode Island,Duquesne,71,85,,
379514,2024-02-03,Georgia,South Carolina,62,72,,
379531,2024-02-03,Oakland,Cleveland State,83,71,,
379552,2024-02-03,Western Michigan,Ball State,67,77,,
379570,2024-02-03,Detroit,Robert Morris,67,75,,
379579,2024-02-03,Boston University,Lehigh,72,71,,
379588,2024-02-03,Jackson State,Grambling St.,62,70,,
379590,2024-02-03,Memphis,Wichita State,65,63,,
379515,2024-02-03,Vermont,Binghamton,62,49,,
379516,2024-02-03,UNC Asheville,Winthrop,82,78,,
379518,2024-02-03,TCU,Texas,66,77,,
379519,2024-02-03,Georgetown,Marquette,57,91,,
379520,2024-02-03,Sacred Heart,Le Moyne,87,81,,
379521,2024-02-03,Ohio,Miami (Ohio),78,69,,
379522,2024-02-03,Delaware,Monmouth,84,80,,
379523,2024-02-03,Clemson,Virginia,65,66,,
379524,2024-02-03,Oklahoma State,Kansas State,75,72,,
379535,2024-02-03,Northern Iowa,Murray State,43,71,,
379545,2024-02-03,Missouri State,Belmont,87,80,,
379551,2024-02-03,William & Mary,Charleston,83,84,,
379566,2024-02-03,Stonehill,Wagner,71,61,,
379575,2024-02-03,Charlotte,East Carolina,67,52,,
379576,2024-02-03,Charleston Southern,Longwood,83,77,,
379589,2024-02-03,Mercer,VMI,90,69,,
379601,2024-02-03,Illinois State,Bradley,60,73,,
379602,2024-02-03,Illinois (Chi.),Southern Illinois,71,74,,
357018,2024-02-03,Florida International,Sam Houston St.,68,61,,
379525,2024-02-03,St. Louis Billikens,Fordham,65,67,,
379527,2024-02-03,Maine Black Bears,Bryant University,79,72,,
379555,2024-02-03,UTSA Roadrunners,Rice,76,80,,
379572,2024-02-03,Merrimack Warriors,Central Connecticut State,71,68,,
380511,2024-02-03,Arizona State,California,66,81,,
379528,2024-02-03,Vanderbilt,Missouri,68,61,,
379534,2024-02-03,San Diego State,Utah State,81,67,,
379582,2024-02-03,Arkansas State,Louisiana Monroe,95,80,,
357024,2024-02-03,Alabama State,Bethune-Cookman,68,79,,
357005,2024-02-03,Utah Valley State,Grand Canyon,67,86,,
357006,2024-02-03,Northern Arizona,Idaho State,79,81,,
357010,2024-02-03,Queens Royals,Bellarmine,85,75,,
379530,2024-02-03,Northwestern St.,TX A&M Commerce,70,57,,
379537,2024-02-03,Norfolk State,Delaware State,65,64,,
379538,2024-02-03,Northern Illinois,Eastern Michigan,76,66,,
379540,2024-02-03,South Carolina St,Morgan State,70,72,,
379541,2024-02-03,Nicholls State,Houston Christian,83,73,,
379543,2024-02-03,N. Carolina Central,Coppin State,77,46,,
379544,2024-02-03,N. Carolina A&T,Elon,65,69,,
379553,2024-02-03,VCU Rams,Richmond Spiders,63,52,,
379554,2024-02-03,Valparaiso,Evansville,62,63,,
379556,2024-02-03,USC Upstate,Radford,78,69,,
379560,2024-02-03,UCF Knights,Oklahoma,74,63,,
379562,2024-02-03,Texas A&M,Florida,67,66,,
379563,2024-02-03,Tennessee Tech,Morehead State,60,67,,
379568,2024-02-03,Michigan,Rutgers,59,69,,
379580,2024-02-03,Boise State,Air Force,94,56,,
379587,2024-02-03,East Tennessee St,Citadel,62,60,,
379591,2024-02-03,Marshall,Coastal Carolina,91,74,,
379596,2024-02-03,Kansas,Houston,78,65,,
379597,2024-02-03,James Madison,Old Dominion,78,63,,
379603,2024-02-03,Howard,Hampton,61,63,,
379608,2024-02-03,Georgia State,Troy,74,78,,
379621,2024-02-03,Alcorn State,Southern Univ.,70,71,,
379539,2024-02-03,North Dakota,North Dakota St,60,58,,
379564,2024-02-03,Tennessee State,Southern Indiana,79,74,,
379569,2024-02-03,Eastern Illinois,UALR,47,71,,
379574,2024-02-03,Chattanooga Mocs,Samford,56,78,,
379610,2024-02-03,Texas A&M-CC,Lamar,79,71,,
379611,2024-02-03,Siu Edwardsville,UT Martin,79,90,,
379612,2024-02-03,SE Louisiana,McNeese State,77,74,,
379548,2024-02-03,Southeast Missouri State,Western Illinois,55,76,,
379558,2024-02-03,UMass Lowell,New Hampshire Wildcats,73,89,,
379585,2024-02-03,Alabama A&M,Florida A&M,73,61,,
379594,2024-02-03,Lipscomb,Jacksonville Dolphins,84,82,,
379613,2024-02-03,Loyola Maryland,Holy Cross,67,70,,
379614,2024-02-03,New Orleans,Incarnate Word,80,82,,
380513,2024-02-03,Utah Utes,Colorado,73,68,,
357008,2024-02-03,Tarleton,Stephen F. Austin,75,64,,
357013,2024-02-03,Utah Tech,UT Arlington,66,87,,
357017,2024-02-03,Kennesaw State,Eastern Kentucky,76,86,,
379561,2024-02-03,Texas State,Southern Miss,60,55,,
379565,2024-02-03,Michigan State,Maryland,63,54,,
379615,2024-02-03,NC State,Georgia Tech,82,76,,
379536,2024-02-03,North Texas,South Florida,55,60,,
379571,2024-02-03,Dartmouth,Columbia,56,72,,
379578,2024-02-03,Florida Atlantic,Tulsa,102,70,,
379599,2024-02-03,Indiana State,Drake,75,67,,
379604,2024-02-03,Hofstra,Towson,59,56,,
379616,2024-02-03,Brown,Princeton,60,70,,
379617,2024-02-03,Ole Miss,Auburn,77,91,,
379618,2024-02-03,Pittsburgh,Notre Dame,70,60,,
379619,2024-02-03,Texas Tech,Cincinnati,72,75,,
379620,2024-02-03,West Virginia,Brigham Young,73,86,,
357021,2024-02-03,Cal Poly,UC Davis,52,59,,
379547,2024-02-03,Stony Brook,Northeastern,59,55,,
379622,2024-02-03,North Carolina,Duke,93,84,,
379623,2024-02-03,Prairie View A&M,Texas Southern,69,80,,
379542,2024-02-04,NC Wilmington,Campbell,77,74,,
379546,2024-02-04,Santa Clara,San Diego Toreros,59,70,,
379584,2024-02-04,Albany Great Danes,UMBC Retrievers,102,114,,
379598,2024-02-04,LIU Sharks,St. Francis (PA),70,67,,
379605,2024-02-04,High Point,Presbyterian,78,68,,
379606,2024-02-04,Harvard,Cornell,76,89,,
380514,2024-02-04,Miss. Valley St.,Arkansas-Pine Bluff,77,83,,
380515,2024-02-04,USC,Oregon State,82,54,,
380516,2024-02-04,Yale,Penn,74,58,,
357011,2024-02-04,Portland State,Sacramento State,58,51,,
357016,2024-02-04,Long Beach State,UC San Diego,85,76,,
380517,2024-02-04,Wake Forest,Syracuse,99,70,,
379529,2024-02-04,Portland,Pepperdine,93,89,,
379532,2024-02-04,Oral Roberts,Denver,82,76,,
379549,2024-02-04,UNLV,Wyoming,62,48,,
379557,2024-02-04,UMKC,St. Thomas (Minn.),56,71,,
379592,2024-02-04,Louisiana Lafayette,South Alabama,80,60,,
380518,2024-02-04,Baylor,Iowa State,70,68,,
380519,2024-02-04,Louisville,Florida State,101,92,,
357003,2024-02-04,Western Kentucky,Middle Tenn. St.,88,65,,
357012,2024-02-04,Northern Colorado,Weber State,63,82,,
357020,2024-02-04,CS Northridge,UC Riverside,76,70,,
357022,2024-02-04,California Baptist,Seattle,60,61,,
357025,2024-02-04,Montana State,Idaho,75,81,,
380520,2024-02-04,North Alabama,Florida Gulf Coast,70,69,,
380521,2024-02-04,Alabama,Mississippi St.,99,67,,
380523,2024-02-04,Kentucky,Tennessee,92,103,,
357009,2024-02-04,Southern Utah,UTRGV,79,59,,
357004,2024-02-04,UTEP,Liberty,65,67,,
357014,2024-02-04,New Mexico State,Jacksonville State,67,65,,
357015,2024-02-04,Montana,East. Washington,65,78,,
380525,2024-02-04,DePaul,Xavier,68,93,,
379533,2024-02-04,San Francisco,Pacific,79,73,,
379593,2024-02-04,Fresno State,Colorado State,61,73,,
380512,2024-02-04,UCLA,Oregon,71,63,,
357007,2024-02-04,UC Irvine,Hawaii,93,68,,
357019,2024-02-04,CSU Bakersfield,UC Santa Barbara,59,70,,
379607,2024-02-04,Gonzaga,St. Marys (CA),62,64,,
380526,2024-02-04,Iona,Rider,94,93,,
380527,2024-02-04,Wisconsin,Purdue,69,75,,
380535,2024-02-04,Loyola Chicago,Davidson,76,63,,
380528,2024-02-04,Quinnipiac,Canisius,88,63,,
380529,2024-02-04,Siena,Mount St. Mary's,61,68,,
380531,2024-02-04,Northern Kentucky,Wright State,78,85,,
380533,2024-02-04,Fairfield,Manhattan,77,68,,
380534,2024-02-04,Marist,St. Peters,63,52,,
380536,2024-02-04,IPFW,Youngstown State,82,78,,
381935,2024-02-04,Furman,NC Greensboro,87,89,,
380530,2024-02-04,Wisc. Milwaukee,IUPUI,87,67,,
381936,2024-02-04,South Dakota St.,South Dakota Coyotes,70,67,,
380537,2024-02-04,SMU Mustangs,UAB,72,69,,
380538,2024-02-04,Villanova,Providence,68,50,,
380540,2024-02-05,Arizona,Stanford,82,71,,
380543,2024-02-06,SE Louisiana,Incarnate Word,76,64,,
380544,2024-02-06,Virginia,Miami (FL),60,38,,
380542,2024-02-06,Nicholls State,Northwestern St.,73,66,,
380545,2024-02-06,Delaware State,Howard,71,75,,
380547,2024-02-06,South Carolina St,Coppin State,77,65,,
380548,2024-02-06,New Orleans,Houston Christian,84,58,,
380549,2024-02-06,Md.-East. Shore,Norfolk State,69,60,,
380550,2024-02-06,McNeese State,TX A&M Commerce,77,51,,
380541,2024-02-06,Alabama State,Florida A&M,62,53,,
380551,2024-02-06,Alcorn State,Grambling St.,67,78,,
357029,2024-02-06,Alabama A&M,Bethune-Cookman,72,68,,
378839,2024-02-06,Prairie View A&M,Arkansas-Pine Bluff,75,74,,
380552,2024-02-06,Jackson State,Southern Univ.,63,72,,
357027,2024-02-06,Sacramento State,Idaho,45,61,,
357028,2024-02-06,Portland State,East. Washington,77,90,,
380563,2024-02-06,St. John's (N.Y.),DePaul,85,57,,
380564,2024-02-06,Maryland,Rutgers,53,56,,
380565,2024-02-06,South Carolina,Ole Miss,68,65,,
380554,2024-02-07,Akron,Central Michigan,68,47,,
380556,2024-02-07,Eastern Michigan,Toledo,87,91,,
380557,2024-02-07,Miami (Ohio),Northern Illinois,59,62,,
380558,2024-02-07,Niagara,Canisius,69,64,,
380567,2024-02-07,Boston College,Florida State,62,63,,
380568,2024-02-07,Bowling Green,Buffalo,87,73,,
380569,2024-02-07,Fordham,VCU Rams,60,75,,
380570,2024-02-07,George Washington,Rhode Island,65,88,,
380571,2024-02-07,Georgia Tech,Wake Forest,51,80,,
380572,2024-02-07,Houston,Oklahoma State,79,63,,
380573,2024-02-07,Kent State,Western Michigan,63,61,,
380574,2024-02-07,North Carolina,Clemson,76,80,,
380575,2024-02-07,Ohio State,Indiana,73,76,,
380560,2024-02-07,Saint Josephs Hawks,Dayton,79,94,,
380576,2024-02-07,Oklahoma,Brigham Young,82,66,,
380577,2024-02-07,Texas,Iowa State,65,70,,
380578,2024-02-07,UALR,UT Martin,77,57,,
380579,2024-02-07,Vanderbilt,Kentucky,77,109,,
380580,2024-02-07,UConn,Butler,71,62,,
380584,2024-02-07,Wyoming,New Mexico,73,91,,
380555,2024-02-07,Colorado State,Boise State,75,62,,
380562,2024-02-07,Utah State,Nevada,63,77,,
380581,2024-02-07,Baylor,Texas Tech,79,73,,
380582,2024-02-07,Minnesota,Michigan State,59,56,,
